t,I,pos2,vel2,F2,v2e,v2f,y2e,y2f,ss2e,ss2f,Af2e,Af2f,eps2e,eps2f,phi2e,phi2f,PF2E,PF2F,SN2,MN2E,MN2F,s2,pos3,vel3,F3,v3e,v3f,y3e,y3f,ss3e,ss3f,Af3e,Af3f,eps3e,eps3f,phi3e,phi3f,PF3E,PF3F,SN3,MN3E,MN3F,s3
0.790000,0.078583,1.224374,0.009656,105.153687,-0.067897,0.042190,0.454802,-0.327955,299.611830,297.741862,0.050000,0.050000,0.010000,0.010000,-0.007450,0.016684,0.491514,0.505274,0.500148,0.506475,0.496156,0.051597,2.490652,-0.018764,-58.202023,0.046963,-0.072681,-0.309427,0.438981,297.692892,299.700312,0.050000,0.050000,0.020000,0.020000,0.009636,-0.015401,0.505870,0.490916,0.499712,0.495382,0.506597,-0.056076
0.800000,0.079842,1.225281,0.005889,105.577072,-0.073121,0.048975,0.614110,-0.432200,299.210987,297.341651,0.050000,0.050000,0.010000,0.010000,-0.007202,0.017367,0.490861,0.506122,0.500090,0.506922,0.495477,0.057225,2.488361,-0.018811,-58.681999,0.055056,-0.079187,-0.426342,0.611331,297.249151,299.255468,0.050000,0.050000,0.020000,0.020000,0.009634,-0.015716,0.506882,0.490103,0.499712,0.494623,0.507206,-0.062917
0.810000,0.079842,1.225645,-0.003600,100.490646,-0.076213,0.054155,0.778679,-0.547807,298.828555,296.960333,0.050000,0.050000,0.010000,0.010000,-0.006964,0.017845,0.490475,0.506769,0.499945,0.507102,0.494882,0.061101,2.485795,-0.021029,-56.354027,0.061448,-0.083460,-0.557070,0.791325,296.822198,298.826951,0.050000,0.050000,0.020000,0.020000,0.009607,-0.015940,0.507680,0.489569,0.499678,0.493998,0.507581,-0.067913
0.820000,0.078583,1.224155,-0.017762,90.221817,-0.076628,0.057121,0.942719,-0.669940,298.484783,296.617717,0.050000,0.050000,0.010000,0.010000,-0.006745,0.018226,0.490423,0.507140,0.499728,0.506978,0.494441,0.062685,2.483345,-0.018692,-51.039963,0.065429,-0.084855,-0.696282,0.972665,296.435028,298.438251,0.050000,0.050000,0.020000,0.020000,0.009577,-0.016120,0.508178,0.489395,0.499713,0.493652,0.507738,-0.070432
0.830000,0.076085,1.221073,-0.023890,80.768044,-0.074485,0.057916,1.100319,-0.793423,298.176826,296.310834,0.050000,0.050000,0.010000,0.010000,-0.006551,0.018551,0.490690,0.507239,0.499634,0.506707,0.494296,0.062054,2.481652,-0.017238,-46.085464,0.067016,-0.083465,-0.838179,1.148777,296.085163,298.087002,0.050000,0.050000,0.020000,0.020000,0.009551,-0.016278,0.508376,0.489568,0.499736,0.493520,0.507625,-0.070524
0.840000,0.072386,1.217975,-0.022697,72.703918,-0.070012,0.056689,1.246390,-0.913615,297.899517,296.034494,0.050000,0.050000,0.010000,0.010000,-0.006379,0.018844,0.491249,0.507086,0.499652,0.506302,0.494425,0.059383,2.480352,-0.017023,-41.446079,0.066271,-0.079436,-0.977383,1.313771,295.770369,297.770984,0.050000,0.050000,0.020000,0.020000,0.009530,-0.016426,0.508283,0.490072,0.499739,0.493592,0.507250,-0.068288
0.850000,0.067546,1.215075,-0.037408,56.869102,-0.062573,0.052719,1.375976,-1.025650,297.682561,295.818287,0.050000,0.050000,0.010000,0.010000,-0.006219,0.019124,0.492179,0.506589,0.499426,0.505435,0.494628,0.054037,2.478837,-0.016379,-32.314346,0.062351,-0.072009,-1.108078,1.461634,295.524853,297.524537,0.050000,0.050000,0.020000,0.020000,0.009518,-0.016570,0.507793,0.491000,0.499749,0.493967,0.506561,-0.062972
0.860000,0.061641,1.209772,-0.046611,46.141045,-0.052865,0.046621,1.485028,-1.125067,297.506509,295.642831,0.050000,0.050000,0.010000,0.010000,-0.006074,0.019394,0.493392,0.505827,0.499285,0.504420,0.495094,0.046630,2.477849,-0.014901,-25.626875,0.055859,-0.061874,-1.224782,1.587170,295.330099,297.329062,0.050000,0.050000,0.020000,0.020000,0.009513,-0.016711,0.506982,0.492266,0.499771,0.494592,0.505629,-0.055181
0.870000,0.054764,1.203048,-0.031209,34.888641,-0.041053,0.038485,1.571375,-1.208677,297.373379,295.510145,0.050000,0.050000,0.010000,0.010000,-0.005940,0.019661,0.494869,0.504811,0.499521,0.503490,0.496033,0.037281,2.477715,-0.012946,-18.714458,0.046910,-0.049226,-1.323530,1.687374,295.187849,297.186297,0.050000,0.050000,0.020000,0.020000,0.009515,-0.016853,0.505863,0.493847,0.499801,0.495454,0.504466,-0.045060
0.880000,0.047023,1.195584,-0.027514,18.575792,-0.026866,0.027977,1.633373,-1.273438,297.302492,295.439489,0.050000,0.050000,0.010000,0.010000,-0.005809,0.019931,0.496642,0.503497,0.499578,0.502202,0.497061,0.025707,2.477875,-0.005269,-7.438954,0.034826,-0.033454,-1.400663,1.760287,295.131294,297.129542,0.050000,0.050000,0.020000,0.020000,0.009526,-0.016992,0.504353,0.495818,0.499919,0.496675,0.503076,-0.032005
