t,I,pos2,vel2,F2,v2e,v2f,y2e,y2f,ss2e,ss2f,Af2e,Af2f,eps2e,eps2f,phi2e,phi2f,PF2E,PF2F,SN2,MN2E,MN2F,s2,pos3,vel3,F3,v3e,v3f,y3e,y3f,ss3e,ss3f,Af3e,Af3f,eps3e,eps3f,phi3e,phi3f,PF3E,PF3F,SN3,MN3E,MN3F,s3
0.680000,0.000000,1.162361,0.027704,-59.038307,0.003750,-0.008056,-0.215525,-0.215001,9.958718,10.041360,0.050000,0.050000,0.010000,0.010000,0.000173,-0.000373,0.500469,0.498993,0.500425,0.499967,0.501074,-0.005534,2.510765,0.060916,40.378670,-0.010347,0.005990,-0.214876,-0.215597,10.056588,9.943557,0.050000,0.050000,0.020000,0.020000,-0.000651,0.000649,0.498707,0.500749,0.500934,0.501671,0.500139,0.007658
0.690000,0.010027,1.159921,-0.021029,-8.604301,0.002460,-0.011056,-0.215138,-0.213385,9.952709,10.047390,0.050000,0.050000,0.010000,0.010000,0.000764,-0.001160,0.500307,0.498618,0.499678,0.499528,0.500795,-0.006335,2.514628,0.019574,9.795918,-0.014732,0.005933,-0.212862,-0.215378,10.070322,9.929891,0.050000,0.050000,0.020000,0.020000,-0.001445,0.001430,0.498159,0.500742,0.500300,0.501606,0.499669,0.009687
0.700000,0.019895,1.163899,0.049186,-3.324100,0.000647,-0.013509,-0.214643,-0.211415,9.950388,10.049719,0.050000,0.050000,0.010000,0.010000,0.001473,-0.002056,0.500081,0.498311,0.500754,0.500505,0.501832,-0.006635,2.512143,-0.014901,1.784142,-0.017575,0.004252,-0.210334,-0.215113,10.072822,9.927403,0.050000,0.050000,0.020000,0.020000,-0.002289,0.002247,0.497803,0.500531,0.499771,0.501476,0.499430,0.010231
0.710000,0.029450,1.173678,-0.013614,17.120234,-0.003205,-0.013898,-0.213920,-0.209258,9.962345,10.037734,0.050000,0.050000,0.010000,0.010000,0.002138,-0.002891,0.499599,0.498263,0.499791,0.500144,0.501146,-0.005012,2.507677,-0.016475,-5.447325,-0.018996,0.001067,-0.207496,-0.214695,10.065198,9.935003,0.050000,0.050000,0.020000,0.020000,-0.003025,0.002933,0.497625,0.500133,0.499747,0.501591,0.499710,0.009405
0.720000,0.038540,1.183434,0.005388,35.825687,-0.008918,-0.012394,-0.212721,-0.207191,9.987381,10.012674,0.050000,0.050000,0.010000,0.010000,0.002608,-0.003506,0.498885,0.498451,0.500083,0.500898,0.501224,-0.001629,2.504769,-0.002170,-16.600052,-0.018168,-0.004447,-0.204631,-0.213933,10.041990,9.958179,0.050000,0.050000,0.020000,0.020000,-0.003459,0.003292,0.497729,0.499444,0.499967,0.501678,0.500392,0.006432
0.730000,0.047023,1.192480,0.043082,52.727783,-0.016306,-0.009181,-0.210706,-0.205452,10.024234,9.975826,0.050000,0.050000,0.010000,0.010000,0.002695,-0.003708,0.497962,0.498852,0.500661,0.502024,0.501356,0.003340,2.503090,0.002789,-26.564396,-0.015278,-0.012100,-0.202070,-0.212476,10.004882,9.995296,0.050000,0.050000,0.020000,0.020000,-0.003407,0.003137,0.498090,0.498488,0.500043,0.501464,0.501166,0.001490
0.740000,0.054764,1.200553,0.038409,68.157227,-0.025211,-0.004410,-0.207467,-0.204204,10.071821,9.928258,0.050000,0.050000,0.010000,0.010000,0.002216,-0.003320,0.496849,0.499449,0.500589,0.502805,0.500855,0.009750,2.501555,-0.004959,-35.670738,-0.010454,-0.021758,-0.200076,-0.209832,9.955096,10.045122,0.050000,0.050000,0.020000,0.020000,-0.002690,0.002294,0.498693,0.497280,0.499924,0.500923,0.501983,-0.005299
0.750000,0.061641,1.207534,0.035524,81.172394,-0.035377,0.001672,-0.202637,-0.203499,10.128305,9.871725,0.050000,0.050000,0.010000,0.010000,0.000997,-0.002180,0.495578,0.500209,0.500545,0.503725,0.500252,0.017366,2.499392,-0.011826,-43.200333,-0.003972,-0.033139,-0.198795,-0.205477,9.894885,10.105298,0.050000,0.050000,0.020000,0.020000,-0.001149,0.000606,0.499504,0.495858,0.499819,0.500236,0.502971,-0.013672
0.760000,0.067546,1.213507,0.029039,90.005753,-0.046369,0.008643,-0.196037,-0.203262,10.190506,9.809249,0.050000,0.050000,0.010000,0.010000,-0.001110,-0.000158,0.494204,0.501080,0.500445,0.504681,0.499524,0.025785,2.497046,-0.011873,-48.594383,0.003769,-0.045839,-0.198207,-0.199080,9.827332,10.172522,0.050000,0.050000,0.020000,0.020000,0.001337,-0.002043,0.500471,0.494270,0.499818,0.499510,0.504161,-0.023252
0.770000,0.072386,1.218397,0.019312,96.328751,-0.057919,0.016246,-0.187708,-0.203322,10.256287,9.742707,0.050000,0.050000,0.010000,0.010000,-0.004214,0.002842,0.492761,0.502031,0.500296,0.505651,0.498699,0.034762,2.494901,-0.011921,-53.204941,0.012631,-0.059723,-0.198133,-0.190606,9.753698,10.245150,0.050000,0.050000,0.020000,0.020000,0.004858,-0.005747,0.501579,0.492535,0.499817,0.498679,0.505461,-0.033913
0.780000,0.076085,1.222045,0.016165,101.918320,-0.069937,0.024407,-0.177822,-0.203490,10.324583,9.672768,0.050000,0.050000,0.010000,0.010000,-0.008402,0.006902,0.491259,0.503051,0.500248,0.506741,0.497898,0.044218,2.492929,-0.015402,-56.220428,0.022310,-0.074493,-0.198308,-0.180234,9.676425,10.320180,0.050000,0.050000,0.020000,0.020000,0.009472,-0.010569,0.502789,0.490689,0.499764,0.497731,0.506805,-0.045370
0.790000,0.078583,1.224316,0.010204,103.009171,-0.081958,0.032676,-0.166601,-0.203626,10.391710,9.602669,0.050000,0.050000,0.010000,0.010000,-0.013698,0.012057,0.489757,0.504084,0.500156,0.507799,0.497054,0.053726,2.490726,-0.019383,-56.851013,0.032334,-0.089686,-0.198502,-0.168229,9.599026,10.393432,0.050000,0.050000,0.020000,0.020000,0.015171,-0.016503,0.504042,0.488791,0.499703,0.496746,0.508183,-0.057185
0.800000,0.079842,1.225190,0.007725,104.362076,-0.093997,0.041079,-0.154252,-0.203678,10.457086,9.532361,0.050000,0.050000,0.010000,0.010000,-0.020078,0.018295,0.488253,0.505135,0.500118,0.508899,0.496238,0.063303,2.488310,-0.022411,-57.814476,0.042768,-0.105374,-0.198622,-0.154810,9.521271,10.464167,0.050000,0.050000,0.020000,0.020000,0.021920,-0.023512,0.505346,0.486831,0.499656,0.495733,0.509618,-0.069423
0.810000,0.079842,1.225504,-0.004911,97.394096,-0.105211,0.048785,-0.140969,-0.203678,10.514933,9.467475,0.050000,0.050000,0.010000,0.010000,-0.027453,0.025544,0.486852,0.506098,0.499925,0.509804,0.495370,0.072166,2.485843,-0.022578,-54.236664,0.052693,-0.120639,-0.198718,-0.140151,9.449370,10.525894,0.050000,0.050000,0.020000,0.020000,0.029593,-0.031458,0.506586,0.484925,0.499654,0.494801,0.511045,-0.081221
0.820000,0.078583,1.223968,-0.019169,86.109489,-0.115160,0.055363,-0.126958,-0.203692,10.562703,9.410740,0.050000,0.050000,0.010000,0.010000,-0.035670,0.033657,0.485609,0.506920,0.499706,0.510571,0.494590,0.079907,2.483749,-0.026512,-48.526466,0.061652,-0.135022,-0.198906,-0.124434,9.386011,10.576066,0.050000,0.050000,0.020000,0.020000,0.038026,-0.040161,0.507706,0.483129,0.499593,0.493916,0.512346,-0.092151
0.830000,0.076085,1.220949,-0.026131,74.811203,-0.123837,0.060811,-0.112411,-0.203772,10.600806,9.361950,0.050000,0.050000,0.010000,0.010000,-0.044555,0.042468,0.484525,0.507601,0.499599,0.511304,0.493999,0.086522,2.481406,-0.032306,-42.068481,0.069461,-0.148329,-0.199279,-0.107824,9.331894,10.614491,0.050000,0.050000,0.020000,0.020000,0.047055,-0.049435,0.508682,0.481467,0.499505,0.493118,0.513525,-0.102035
0.840000,0.072386,1.216829,-0.029325,61.152847,-0.131000,0.064892,-0.097505,-0.203939,10.628831,9.322412,0.050000,0.050000,0.010000,0.010000,-0.053936,0.051800,0.483631,0.508111,0.499550,0.511937,0.493580,0.091787,2.478304,-0.034738,-33.900959,0.075735,-0.160164,-0.199877,-0.090496,9.288858,10.640948,0.050000,0.050000,0.020000,0.020000,0.056518,-0.059097,0.509466,0.479990,0.499467,0.492502,0.514604,-0.110510
0.850000,0.067546,1.213249,-0.036335,44.730560,-0.136372,0.067328,-0.082428,-0.204180,10.646849,9.293674,0.050000,0.050000,0.010000,0.010000,-0.063649,0.061483,0.482960,0.508415,0.499443,0.512359,0.493271,0.095442,2.474474,-0.033307,-24.402927,0.080165,-0.170201,-0.200676,-0.072644,9.258199,10.656558,0.050000,0.050000,0.020000,0.020000,0.066265,-0.068987,0.510019,0.478738,0.499489,0.492103,0.515559,-0.117278
0.860000,0.061641,1.206100,-0.040293,29.455320,-0.140065,0.068235,-0.067365,-0.204456,10.656978,9.274818,0.050000,0.050000,0.010000,0.010000,-0.073556,0.071374,0.482499,0.508529,0.499382,0.512660,0.493141,0.097595,2.471631,-0.028038,-14.958467,0.082715,-0.178393,-0.201610,-0.054469,9.239531,10.663965,0.050000,0.050000,0.020000,0.020000,0.076181,-0.078975,0.510338,0.477716,0.499570,0.491925,0.516385,-0.122301
0.870000,0.054764,1.201163,-0.049639,9.512584,-0.141614,0.067145,-0.052507,-0.204716,10.659666,9.268730,0.050000,0.050000,0.010000,0.010000,-0.083546,0.081358,0.482306,0.508392,0.499239,0.512697,0.493135,0.097809,2.470085,-0.028634,-3.309863,0.082899,-0.184246,-0.202583,-0.036190,9.235410,10.665125,0.050000,0.050000,0.020000,0.020000,0.086169,-0.088967,0.510361,0.476986,0.499561,0.491901,0.516925,-0.125121
0.880000,0.047023,1.193957,-0.030065,-4.161482,-0.141650,0.064685,-0.038027,-0.204911,10.658752,9.271400,0.050000,0.050000,0.010000,0.010000,-0.093539,0.091355,0.482301,0.508085,0.499539,0.512925,0.493591,0.096673,2.467689,-0.039029,10.675560,0.080196,-0.187243,-0.203467,-0.018062,9.248742,10.662897,0.050000,0.050000,0.020000,0.020000,0.096167,-0.098900,0.510023,0.476612,0.499401,0.492034,0.517086,-0.125256
0.890000,0.038540,1.184240,0.026345,-19.170422,-0.140042,0.060723,-0.024067,-0.205015,10.655779,9.283760,0.050000,0.050000,0.010000,0.010000,-0.103482,0.101310,0.482502,0.507590,0.500404,0.513423,0.494611,0.094063,2.465791,-0.047159,28.783749,0.073715,-0.186521,-0.204122,-0.000390,9.285032,10.660861,0.050000,0.050000,0.020000,0.020000,0.106138,-0.108735,0.509213,0.476702,0.499277,0.492548,0.516925,-0.121883
0.900000,0.029450,1.175403,0.072145,-39.879543,-0.136228,0.054690,-0.010792,-0.205017,10.652196,9.309669,0.050000,0.050000,0.010000,0.010000,-0.113355,0.111194,0.482978,0.506836,0.501106,0.513593,0.495703,0.089449,2.469800,-0.043821,36.067616,0.065566,-0.184214,-0.204482,0.016593,9.331141,10.663157,0.050000,0.050000,0.020000,0.020000,0.116066,-0.118456,0.508195,0.476989,0.499328,0.493350,0.516748,-0.116987
0.910000,0.019895,1.173543,0.076818,-65.595901,-0.129713,0.046086,0.001592,-0.204948,10.650606,9.352739,0.050000,0.050000,0.010000,0.010000,-0.123147,0.121004,0.483792,0.505760,0.501178,0.513037,0.496563,0.082368,2.483164,-0.087786,52.879875,0.053785,-0.178389,-0.204574,0.032681,9.399909,10.673496,0.050000,0.050000,0.020000,0.020000,0.125956,-0.128069,0.506723,0.477716,0.498654,0.493949,0.515698,-0.108747
0.920000,0.010027,1.170746,0.093460,-89.500580,-0.120690,0.035092,0.012874,-0.204900,10.654419,9.412262,0.050000,0.050000,0.010000,0.010000,-0.132872,0.130752,0.484918,0.504386,0.501433,0.512384,0.497785,0.072992,2.505954,-0.207329,66.173592,0.038994,-0.169726,-0.204548,0.047615,9.487691,10.695083,0.050000,0.050000,0.020000,0.020000,0.135823,-0.137591,0.504874,0.478797,0.496821,0.493960,0.513514,-0.097771
0.930000,-0.000000,1.166778,0.042319,-112.371262,-0.109273,0.021810,0.022875,-0.204976,10.667022,9.487990,0.050000,0.050000,0.010000,0.010000,-0.142543,0.140456,0.486344,0.502726,0.500649,0.510727,0.498442,0.061424,2.522279,-0.393581,83.662460,0.020262,-0.157362,-0.204636,0.061143,9.600898,10.733439,0.050000,0.050000,0.020000,0.020000,0.145688,-0.147037,0.502533,0.480340,0.493965,0.493574,0.510217,-0.083215
0.940000,-0.010027,1.155612,-0.014997,-143.465683,-0.094654,0.005419,0.031398,-0.205001,10.693927,9.585821,0.050000,0.050000,0.010000,0.010000,-0.152176,0.150141,0.488170,0.500677,0.499770,0.508699,0.499319,0.046897,2.524127,-0.515366,101.506058,-0.002590,-0.141198,-0.204484,0.072980,9.740442,10.794006,0.050000,0.050000,0.020000,0.020000,0.155565,-0.156425,0.499676,0.482358,0.492097,0.494316,0.507304,-0.064941
