t,I,pos2,vel2,F2,v2e,v2f,y2e,y2f,ss2e,ss2f,Af2e,Af2f,eps2e,eps2f,phi2e,phi2f,PF2E,PF2F,SN2,MN2E,MN2F,s2,pos3,vel3,F3,v3e,v3f,y3e,y3f,ss3e,ss3f,Af3e,Af3f,eps3e,eps3f,phi3e,phi3f,PF3E,PF3F,SN3,MN3E,MN3F,s3
1.240000,0.054764,1.337830,0.065708,1.337251,-0.011914,-0.026639,-0.169386,0.022004,99.710310,100.314249,0.005000,0.005000,0.050000,0.050000,0.016264,-0.040694,0.498511,0.496670,0.501008,0.501873,0.503253,-0.006902,2.645462,0.197649,-1.090372,-0.022862,-0.014943,-0.021612,-0.110828,100.148013,99.853610,0.005000,0.005000,0.030000,0.030000,-0.023542,0.040070,0.497142,0.498132,0.503031,0.504416,0.503674,0.003712
1.250000,0.061641,1.346613,0.036526,1.995966,-0.014528,-0.025318,-0.153562,0.042447,99.732296,100.331275,0.005000,0.005000,0.050000,0.050000,0.022704,-0.047256,0.498184,0.496835,0.500560,0.501782,0.502794,-0.005057,2.644499,0.197458,-1.162612,-0.022633,-0.016320,-0.002481,-0.094778,100.144595,99.861236,0.005000,0.005000,0.030000,0.030000,-0.033274,0.046899,0.497171,0.497960,0.503028,0.504393,0.503801,0.002959
1.260000,0.067546,1.354284,0.058317,2.571264,-0.017263,-0.023513,-0.135994,0.060988,99.760547,100.356987,0.005000,0.005000,0.050000,0.050000,0.032360,-0.052807,0.497842,0.497061,0.500894,0.502289,0.502875,-0.002930,2.647532,0.185299,-0.935143,-0.022285,-0.017466,0.015823,-0.078190,100.146278,99.867326,0.005000,0.005000,0.030000,0.030000,-0.042264,0.052852,0.497214,0.497817,0.502842,0.504220,0.503769,0.002259
1.270000,0.072386,1.358969,0.049162,2.922651,-0.019989,-0.021358,-0.116731,0.077346,99.792508,100.387791,0.005000,0.005000,0.050000,0.050000,0.041527,-0.057988,0.497501,0.497330,0.500754,0.502439,0.502568,-0.000642,2.646411,0.162029,-1.019204,-0.021734,-0.018469,0.033195,-0.061239,100.151242,99.873872,0.005000,0.005000,0.030000,0.030000,-0.049403,0.058647,0.497283,0.497691,0.502485,0.503901,0.503595,0.001530
1.280000,0.076085,1.363139,0.060511,3.235415,-0.022671,-0.018895,-0.095862,0.091322,99.827572,100.422683,0.005000,0.005000,0.050000,0.050000,0.049088,-0.063279,0.497166,0.497638,0.500928,0.502821,0.502467,0.001770,2.651724,0.158358,-0.620717,-0.021133,-0.019182,0.049562,-0.044113,100.154893,99.877744,0.005000,0.005000,0.030000,0.030000,-0.055752,0.064903,0.497358,0.497602,0.502428,0.503802,0.503620,0.000914
1.290000,0.078583,1.370076,0.060797,3.755727,-0.025397,-0.016045,-0.073438,0.102710,99.867492,100.463679,0.005000,0.005000,0.050000,0.050000,0.056182,-0.069182,0.496825,0.497994,0.500932,0.503080,0.502203,0.004383,2.661283,0.125742,0.096184,-0.020588,-0.019509,0.064957,-0.027095,100.154293,99.877187,0.005000,0.005000,0.030000,0.030000,-0.062185,0.072401,0.497426,0.497561,0.501928,0.503376,0.503275,0.000506
1.300000,0.079842,1.377646,0.049543,4.323480,-0.028174,-0.012811,-0.049467,0.111299,99.911189,100.511214,0.005000,0.005000,0.050000,0.050000,0.063919,-0.076434,0.496478,0.498399,0.500760,0.503211,0.501771,0.007201,2.673479,0.073242,1.010942,-0.020169,-0.019393,0.079484,-0.010518,100.147829,99.872645,0.005000,0.005000,0.030000,0.030000,-0.069579,0.081939,0.497479,0.497576,0.501123,0.502733,0.502660,0.000364
1.310000,0.079842,1.381611,0.008726,4.620811,-0.030853,-0.009356,-0.024014,0.117018,99.950439,100.562252,0.005000,0.005000,0.050000,0.050000,0.073332,-0.085875,0.496143,0.498830,0.500134,0.502993,0.500978,0.010076,2.679180,0.012875,1.438504,-0.019736,-0.018987,0.093214,0.005333,100.138517,99.871499,0.005000,0.005000,0.030000,0.030000,-0.078871,0.090986,0.497533,0.497627,0.500197,0.501998,0.501928,0.000351
1.320000,0.078583,1.380813,-0.016785,4.560998,-0.033241,-0.005888,0.002714,0.120194,99.965649,100.612775,0.005000,0.005000,0.050000,0.050000,0.082662,-0.095033,0.495845,0.499264,0.499743,0.502923,0.500359,0.012821,2.679665,-0.014091,1.474875,-0.019181,-0.018416,0.106117,0.020298,100.128898,99.876858,0.005000,0.005000,0.030000,0.030000,-0.088286,0.096583,0.497602,0.497698,0.499784,0.501636,0.501564,0.000359
1.330000,0.076085,1.376970,-0.020671,4.272732,-0.035213,-0.002541,0.030382,0.121709,99.946213,100.660185,0.005000,0.005000,0.050000,0.050000,0.088264,-0.100828,0.495599,0.499682,0.499683,0.503063,0.500000,0.015314,2.678588,-0.014114,1.394087,-0.018478,-0.017724,0.118109,0.034289,100.119763,99.884519,0.005000,0.005000,0.030000,0.030000,-0.094035,0.100086,0.497690,0.497785,0.499784,0.501570,0.501499,0.000353
