t,I,pos2,vel2,F2,v2e,v2f,y2e,y2f,ss2e,ss2f,Af2e,Af2f,eps2e,eps2f,phi2e,phi2f,PF2E,PF2F,SN2,MN2E,MN2F,s2,pos3,vel3,F3,v3e,v3f,y3e,y3f,ss3e,ss3f,Af3e,Af3f,eps3e,eps3f,phi3e,phi3f,PF3E,PF3F,SN3,MN3E,MN3F,s3
0.680000,0.000000,1.161021,0.010490,-65.028389,0.004346,-0.008658,-0.215545,-0.214969,9.954535,10.045559,0.050000,0.050000,0.010000,0.010000,0.000201,-0.000400,0.500543,0.498918,0.500161,0.499713,0.500932,-0.006096,2.517386,0.050092,42.397324,-0.010636,0.006323,-0.214857,-0.215608,10.059420,9.940740,0.050000,0.050000,0.020000,0.020000,-0.000692,0.000692,0.498671,0.500790,0.500768,0.501573,0.499983,0.007949
0.690000,0.010027,1.162480,-0.044465,-9.109701,0.003103,-0.011710,-0.215198,-0.213272,9.948175,10.051944,0.050000,0.050000,0.010000,0.010000,0.000834,-0.001233,0.500388,0.498536,0.499318,0.499198,0.500586,-0.006944,2.519551,0.021434,8.710430,-0.014519,0.005912,-0.212837,-0.215397,10.071633,9.928590,0.050000,0.050000,0.020000,0.020000,-0.001506,0.001503,0.498185,0.500739,0.500329,0.501608,0.499692,0.009577
0.700000,0.019895,1.166441,0.021815,0.444696,0.000909,-0.013788,-0.214736,-0.211238,9.948485,10.051633,0.050000,0.050000,0.010000,0.010000,0.001545,-0.002141,0.500114,0.498276,0.500335,0.500166,0.501544,-0.006889,2.517044,-0.020814,-4.213746,-0.015796,0.002918,-0.210459,-0.215091,10.065729,9.934468,0.050000,0.050000,0.020000,0.020000,-0.002277,0.002271,0.498025,0.500365,0.499681,0.501241,0.499487,0.008772
0.710000,0.029450,1.176358,-0.011063,19.779480,-0.003212,-0.013912,-0.214023,-0.209061,9.962299,10.037786,0.050000,0.050000,0.010000,0.010000,0.002125,-0.002915,0.499598,0.498261,0.499830,0.500174,0.501177,-0.005015,2.513061,-0.014663,-10.441650,-0.015804,-0.001319,-0.208000,-0.214537,10.051110,9.949044,0.050000,0.050000,0.020000,0.020000,-0.002860,0.002848,0.498025,0.499835,0.499775,0.501313,0.499955,0.006790
0.720000,0.038540,1.185915,-0.005555,42.990223,-0.009646,-0.011692,-0.212781,-0.207042,9.992344,10.007716,0.050000,0.050000,0.010000,0.010000,0.002408,-0.003386,0.498794,0.498538,0.499915,0.500840,0.501032,-0.000959,2.510075,-0.003409,-20.744753,-0.013726,-0.007609,-0.205708,-0.213505,10.022088,9.978026,0.050000,0.050000,0.020000,0.020000,-0.003043,0.003026,0.498284,0.499049,0.499948,0.501248,0.500674,0.002867
0.730000,0.047023,1.194772,0.041080,59.248566,-0.017688,-0.007829,-0.210616,-0.205435,10.033756,9.966316,0.050000,0.050000,0.010000,0.010000,0.002213,-0.003377,0.497789,0.499021,0.500630,0.502131,0.501206,0.004621,2.508225,0.001097,-30.411713,-0.009693,-0.015821,-0.203853,-0.211607,9.979580,10.020533,0.050000,0.050000,0.020000,0.020000,-0.002652,0.002633,0.498788,0.498022,0.500017,0.500921,0.501496,-0.002872
0.740000,0.054764,1.203336,0.038290,72.788078,-0.027057,-0.002599,-0.207111,-0.204357,10.084563,9.915533,0.050000,0.050000,0.010000,0.010000,0.001372,-0.002728,0.496618,0.499675,0.500587,0.502977,0.500684,0.011464,2.506509,-0.004339,-38.573753,-0.004012,-0.025641,-0.202601,-0.208364,9.925737,10.074398,0.050000,0.050000,0.020000,0.020000,-0.001533,0.001517,0.499499,0.496795,0.499933,0.500326,0.502354,-0.010139
0.750000,0.061641,1.210318,0.028706,87.068558,-0.037810,0.004068,-0.201911,-0.203824,10.145096,9.854939,0.050000,0.050000,0.010000,0.010000,-0.000279,-0.001289,0.495274,0.500509,0.500440,0.503875,0.499949,0.019629,2.504277,-0.012088,-46.345947,0.003235,-0.036978,-0.201981,-0.203346,9.861203,10.138877,0.050000,0.050000,0.020000,0.020000,0.000470,-0.000473,0.500404,0.495378,0.499815,0.499558,0.503328,-0.018849
0.760000,0.067546,1.215643,0.023556,95.787613,-0.049374,0.011610,-0.194862,-0.203720,10.211155,9.788541,0.050000,0.050000,0.010000,0.010000,-0.002875,0.001058,0.493829,0.501451,0.500361,0.504899,0.499183,0.028584,2.501282,-0.014067,-52.415852,0.011702,-0.049472,-0.201864,-0.196335,9.788521,10.211212,0.050000,0.050000,0.020000,0.020000,0.003465,-0.003446,0.501463,0.493816,0.499784,0.498741,0.504476,-0.028673
0.770000,0.072386,1.220243,0.021982,102.463882,-0.061526,0.019819,-0.186047,-0.203845,10.280847,9.717921,0.050000,0.050000,0.010000,0.010000,-0.006515,0.004403,0.492310,0.502477,0.500337,0.506020,0.498395,0.038126,2.498681,-0.012231,-56.351028,0.020957,-0.062675,-0.202007,-0.187396,9.710884,10.287857,0.050000,0.050000,0.020000,0.020000,0.007517,-0.007470,0.502620,0.492166,0.499812,0.497895,0.505734,-0.039199
0.780000,0.076085,1.224116,0.011873,105.116577,-0.073847,0.028291,-0.175684,-0.204008,10.350823,9.646022,0.050000,0.050000,0.010000,0.010000,-0.011242,0.008788,0.490770,0.503536,0.500182,0.507058,0.497484,0.047871,2.496719,-0.011754,-58.943954,0.030731,-0.076304,-0.202178,-0.176760,9.630395,10.366182,0.050000,0.050000,0.020000,0.020000,0.012647,-0.012571,0.503841,0.490463,0.499820,0.496984,0.507017,-0.050165
0.790000,0.078583,1.226511,0.009060,107.256760,-0.086272,0.036977,-0.164013,-0.204099,10.420010,9.573351,0.050000,0.050000,0.010000,0.010000,-0.017060,0.014229,0.489218,0.504622,0.500139,0.508190,0.496638,0.057762,2.494589,-0.016308,-59.503197,0.040618,-0.089934,-0.202265,-0.164693,9.550063,10.442554,0.050000,0.050000,0.020000,0.020000,0.018831,-0.018729,0.505077,0.488760,0.499750,0.496005,0.508242,-0.061184
0.800000,0.079842,1.227434,0.007248,107.979065,-0.098647,0.045734,-0.151228,-0.204111,10.486643,9.501010,0.050000,0.050000,0.010000,0.010000,-0.023918,0.020692,0.487672,0.505717,0.500111,0.509329,0.495796,0.067662,2.492003,-0.022721,-60.412903,0.050688,-0.103623,-0.202296,-0.151410,9.469614,10.516363,0.050000,0.050000,0.020000,0.020000,0.026012,-0.025891,0.506336,0.487050,0.499652,0.494987,0.509450,-0.072315
0.810000,0.079842,1.227706,-0.004292,101.826904,-0.110273,0.053876,-0.137510,-0.204109,10.545838,9.433636,0.050000,0.050000,0.010000,0.010000,-0.031711,0.028097,0.486219,0.506734,0.499934,0.510285,0.494900,0.076922,2.489207,-0.023890,-55.969292,0.059871,-0.116289,-0.202381,-0.137105,9.396207,10.580340,0.050000,0.050000,0.020000,0.020000,0.034049,-0.033917,0.507483,0.485468,0.499634,0.494113,0.510623,-0.082548
0.820000,0.078583,1.226388,-0.016999,90.749664,-0.120652,0.060910,-0.123053,-0.204177,10.594694,9.374335,0.050000,0.050000,0.010000,0.010000,-0.040270,0.036296,0.484923,0.507613,0.499739,0.511110,0.494095,0.085077,2.487091,-0.024366,-51.211746,0.068102,-0.127860,-0.202627,-0.121976,9.330059,10.634056,0.050000,0.050000,0.020000,0.020000,0.042779,-0.042643,0.508512,0.484023,0.499626,0.493336,0.511700,-0.091821
0.830000,0.076085,1.223220,-0.024939,79.056641,-0.129713,0.066773,-0.108040,-0.204367,10.633345,9.323265,0.050000,0.050000,0.010000,0.010000,-0.049421,0.045134,0.483792,0.508346,0.499618,0.511867,0.493454,0.092066,2.484644,-0.029993,-44.966396,0.075082,-0.138031,-0.203094,-0.106206,9.272807,10.676357,0.050000,0.050000,0.020000,0.020000,0.052037,-0.051902,0.509384,0.482753,0.499540,0.492617,0.512588,-0.099851
0.840000,0.072386,1.219957,-0.031829,64.070858,-0.137124,0.071136,-0.092658,-0.204690,10.661147,9.282275,0.050000,0.050000,0.010000,0.010000,-0.058990,0.054453,0.482866,0.508891,0.499512,0.512482,0.492966,0.097578,2.481850,-0.030780,-36.009941,0.080266,-0.146254,-0.203781,-0.089998,9.227511,10.705951,0.050000,0.050000,0.020000,0.020000,0.061658,-0.061529,0.510032,0.481726,0.499528,0.492123,0.513348,-0.106126
0.850000,0.067546,1.216619,-0.048685,47.521706,-0.142724,0.073839,-0.077100,-0.205119,10.678956,9.252086,0.050000,0.050000,0.010000,0.010000,-0.068822,0.064103,0.482167,0.509229,0.499253,0.512812,0.492519,0.101465,2.478984,-0.029635,-27.042519,0.083648,-0.152522,-0.204633,-0.073569,9.193791,10.724758,0.050000,0.050000,0.020000,0.020000,0.071508,-0.071385,0.510455,0.480944,0.499546,0.491819,0.513948,-0.110643
0.860000,0.061641,1.211393,-0.051427,32.398617,-0.146657,0.075026,-0.061549,-0.205602,10.689076,9.231588,0.050000,0.050000,0.010000,0.010000,-0.078787,0.073961,0.481676,0.509377,0.499211,0.513148,0.492376,0.103861,2.476583,-0.029469,-17.440241,0.085102,-0.156708,-0.205570,-0.057131,9.172153,10.734596,0.050000,0.050000,0.020000,0.020000,0.081475,-0.081356,0.510636,0.480421,0.499548,0.491685,0.514341,-0.113281
0.870000,0.054764,1.204408,-0.052953,14.001922,-0.148596,0.074368,-0.046189,-0.206074,10.692545,9.222738,0.050000,0.050000,0.010000,0.010000,-0.088787,0.083927,0.481434,0.509295,0.499188,0.513312,0.492420,0.104460,2.474360,-0.032282,-6.298092,0.084316,-0.158504,-0.206489,-0.040907,9.164344,10.737305,0.050000,0.050000,0.020000,0.020000,0.091475,-0.091355,0.510538,0.480197,0.499505,0.491726,0.514477,-0.113753
