t,I,pos2,vel2,F2,v2e,v2f,y2e,y2f,ss2e,ss2f,Af2e,Af2f,eps2e,eps2f,phi2e,phi2f,PF2E,PF2F,SN2,MN2E,MN2F,s2,pos3,vel3,F3,v3e,v3f,y3e,y3f,ss3e,ss3f,Af3e,Af3f,eps3e,eps3f,phi3e,phi3f,PF3E,PF3F,SN3,MN3E,MN3F,s3
1.240000,0.054764,1.335357,0.008678,0.008678,-0.024826,-0.024804,-0.191146,-0.191188,10.000087,9.999913,0.050000,0.050000,0.010000,0.010000,-0.001226,-0.001212,0.496897,0.496900,0.500133,0.502427,0.502425,0.000021,2.640346,0.096989,0.096989,-0.024868,-0.024762,-0.191158,-0.191176,10.000366,9.999634,0.050000,0.050000,0.020000,0.020000,0.000005,-0.000005,0.496892,0.496905,0.501487,0.503447,0.503437,0.000099
1.250000,0.061641,1.342367,0.025749,0.025749,-0.026721,-0.026694,-0.187268,-0.187314,10.000105,9.999895,0.050000,0.050000,0.010000,0.010000,-0.001337,-0.001326,0.496660,0.496663,0.500395,0.502801,0.502799,0.000026,2.639973,0.111532,0.111532,-0.026782,-0.026632,-0.187272,-0.187311,10.000520,9.999480,0.050000,0.050000,0.020000,0.020000,0.000001,-0.000001,0.496652,0.496671,0.501710,0.503794,0.503779,0.000141
1.260000,0.067546,1.350787,0.048351,0.048351,-0.028578,-0.028542,-0.183124,-0.183174,10.000138,9.999862,0.050000,0.050000,0.010000,0.010000,-0.001451,-0.001446,0.496428,0.496432,0.500741,0.503235,0.503232,0.000034,2.643406,0.099182,0.099182,-0.028654,-0.028465,-0.183116,-0.183182,10.000658,9.999342,0.050000,0.050000,0.020000,0.020000,-0.000003,0.000003,0.496418,0.496442,0.501521,0.503827,0.503809,0.000177
1.270000,0.072386,1.358347,0.032449,0.032449,-0.030391,-0.030348,-0.178724,-0.178781,10.000161,9.999839,0.050000,0.050000,0.010000,0.010000,-0.001568,-0.001571,0.496201,0.496207,0.500498,0.503222,0.503218,0.000040,2.647064,0.072789,0.072789,-0.030478,-0.030261,-0.178703,-0.178802,10.000758,9.999242,0.050000,0.050000,0.020000,0.020000,-0.000008,0.000008,0.496190,0.496217,0.501116,0.503694,0.503674,0.000204
1.280000,0.076085,1.365563,0.020909,0.020909,-0.032157,-0.032111,-0.174086,-0.174149,10.000175,9.999825,0.050000,0.050000,0.010000,0.010000,-0.001689,-0.001701,0.495980,0.495986,0.500321,0.503255,0.503251,0.000043,2.651336,0.046659,0.046659,-0.032252,-0.032016,-0.174050,-0.174185,10.000823,9.999177,0.050000,0.050000,0.020000,0.020000,-0.000013,0.000013,0.495969,0.495998,0.500716,0.503560,0.503538,0.000220
1.290000,0.078583,1.367565,0.017238,0.017238,-0.033875,-0.033827,-0.169224,-0.169294,10.000187,9.999813,0.050000,0.050000,0.010000,0.010000,-0.001815,-0.001838,0.495766,0.495772,0.500264,0.503374,0.503369,0.000046,2.652705,0.017190,0.017190,-0.033971,-0.033731,-0.169174,-0.169345,10.000846,9.999154,0.050000,0.050000,0.020000,0.020000,-0.000019,0.000019,0.495754,0.495784,0.500264,0.503382,0.503360,0.000225
1.300000,0.079842,1.369921,0.013137,0.013137,-0.035544,-0.035493,-0.164158,-0.164234,10.000196,9.999804,0.050000,0.050000,0.010000,0.010000,-0.001946,-0.001981,0.495557,0.495563,0.500201,0.503483,0.503478,0.000047,2.654135,0.008106,0.008106,-0.035639,-0.035398,-0.164092,-0.164299,10.000857,9.999143,0.050000,0.050000,0.020000,0.020000,-0.000025,0.000025,0.495545,0.495575,0.500124,0.503434,0.503412,0.000227
1.310000,0.079842,1.370820,0.000000,0.000000,-0.037159,-0.037109,-0.158904,-0.158987,10.000196,9.999804,0.050000,0.050000,0.010000,0.010000,-0.002085,-0.002132,0.495355,0.495361,0.500000,0.503484,0.503479,0.000047,2.654763,-0.000453,-0.000453,-0.037254,-0.037015,-0.158824,-0.159066,10.000857,9.999143,0.050000,0.050000,0.020000,0.020000,-0.000032,0.000032,0.495343,0.495373,0.499993,0.503487,0.503465,0.000224
1.320000,0.078583,1.369488,-0.010538,-0.010538,-0.038720,-0.038673,-0.153481,-0.153571,10.000189,9.999811,0.050000,0.050000,0.010000,0.010000,-0.002231,-0.002290,0.495160,0.495166,0.499838,0.503509,0.503504,0.000044,2.654989,-0.002265,-0.002265,-0.038815,-0.038579,-0.153389,-0.153664,10.000854,9.999146,0.050000,0.050000,0.020000,0.020000,-0.000039,0.000039,0.495148,0.495178,0.499965,0.503613,0.503591,0.000221
1.330000,0.076085,1.366373,-0.014091,-0.014091,-0.040226,-0.040183,-0.147909,-0.148005,10.000179,9.999821,0.050000,0.050000,0.010000,0.010000,-0.002384,-0.002458,0.494972,0.494977,0.499784,0.503609,0.503605,0.000040,2.655427,-0.001454,-0.001454,-0.040321,-0.040088,-0.147804,-0.148110,10.000852,9.999148,0.050000,0.050000,0.020000,0.020000,-0.000046,0.000046,0.494960,0.494989,0.499978,0.503763,0.503741,0.000218
