t,I,pos2,vel2,F2,v2e,v2f,y2e,y2f,ss2e,ss2f,Af2e,Af2f,eps2e,eps2f,phi2e,phi2f,PF2E,PF2F,SN2,MN2E,MN2F,s2,pos3,vel3,F3,v3e,v3f,y3e,y3f,ss3e,ss3f,Af3e,Af3f,eps3e,eps3f,phi3e,phi3f,PF3E,PF3F,SN3,MN3E,MN3F,s3
0.790000,0.078583,1.225210,0.014877,110.359924,-0.085292,0.036055,-0.165286,-0.203474,10.413528,9.580104,0.050000,0.050000,0.010000,0.010000,-0.015893,0.013059,0.489340,0.504507,0.500228,0.508165,0.496791,0.056871,2.492276,-0.021362,-62.479713,0.039041,-0.088244,-0.201334,-0.166774,9.561264,10.431836,0.050000,0.050000,0.020000,0.020000,0.017612,-0.017460,0.504880,0.488971,0.499672,0.496094,0.508025,-0.059654
0.800000,0.079842,1.226807,0.001216,104.957504,-0.097376,0.044519,-0.152592,-0.203502,10.478611,9.509696,0.050000,0.050000,0.010000,0.010000,-0.022638,0.019392,0.487830,0.505565,0.500019,0.509140,0.495841,0.066498,2.489932,-0.020027,-58.387688,0.048710,-0.101525,-0.201383,-0.153641,9.483332,10.503767,0.050000,0.050000,0.020000,0.020000,0.024675,-0.024481,0.506088,0.487312,0.499693,0.495203,0.509284,-0.070405
0.810000,0.079842,1.226732,-0.005007,102.628281,-0.109095,0.052751,-0.138966,-0.203508,10.538687,9.441684,0.050000,0.050000,0.010000,0.010000,-0.030323,0.026666,0.486367,0.506593,0.499923,0.510166,0.494998,0.075843,2.487739,-0.023484,-56.518978,0.058004,-0.114295,-0.201464,-0.139486,9.408997,10.569145,0.050000,0.050000,0.020000,0.020000,0.032614,-0.032386,0.507250,0.485717,0.499640,0.494293,0.510441,-0.080740
0.820000,0.078583,1.225247,-0.019336,90.335938,-0.119445,0.059753,-0.124588,-0.203571,10.587767,9.382555,0.050000,0.050000,0.010000,0.010000,-0.038791,0.034749,0.485074,0.507469,0.499703,0.510970,0.494176,0.083970,2.485166,-0.027776,-50.230824,0.066040,-0.125663,-0.201683,-0.124501,9.343917,10.622687,0.050000,0.050000,0.020000,0.020000,0.041257,-0.041005,0.508254,0.484297,0.499574,0.493490,0.511456,-0.089827
0.830000,0.076085,1.222237,-0.028515,78.357651,-0.128450,0.065556,-0.109656,-0.203747,10.626547,9.331844,0.050000,0.050000,0.010000,0.010000,-0.047866,0.043483,0.483949,0.508194,0.499563,0.511708,0.493527,0.090904,2.482826,-0.029445,-43.969536,0.072820,-0.135626,-0.202099,-0.108888,9.287734,10.664975,0.050000,0.050000,0.020000,0.020000,0.050442,-0.050173,0.509102,0.483053,0.499548,0.492836,0.512369,-0.097666
0.840000,0.072386,1.218419,-0.029373,64.296875,-0.135899,0.069951,-0.094351,-0.204048,10.654896,9.290630,0.050000,0.050000,0.010000,0.010000,-0.057378,0.052715,0.483019,0.508743,0.499550,0.512395,0.493105,0.096449,2.480132,-0.029898,-35.362152,0.077874,-0.143710,-0.202715,-0.092846,9.243075,10.694913,0.050000,0.050000,0.020000,0.020000,0.060009,-0.059731,0.509733,0.482044,0.499542,0.492357,0.513120,-0.103816
0.850000,0.067546,1.214739,-0.044727,46.743385,-0.141438,0.072587,-0.078867,-0.204450,10.672783,9.260876,0.050000,0.050000,0.010000,0.010000,-0.067171,0.062298,0.482328,0.509072,0.499314,0.512737,0.492682,0.100276,2.477408,-0.027800,-25.436779,0.080937,-0.149648,-0.203479,-0.076601,9.211216,10.713329,0.050000,0.050000,0.020000,0.020000,0.069819,-0.069538,0.510116,0.481303,0.499574,0.492094,0.513700,-0.108028
0.860000,0.061641,1.209770,-0.041628,32.028543,-0.145351,0.073747,-0.063392,-0.204903,10.683069,9.240571,0.050000,0.050000,0.010000,0.010000,-0.077116,0.072109,0.481839,0.509217,0.499362,0.513139,0.492609,0.102651,2.475097,-0.029206,-16.482552,0.082200,-0.153632,-0.204313,-0.060366,9.190665,10.723153,0.050000,0.050000,0.020000,0.020000,0.079765,-0.079485,0.510274,0.480805,0.499552,0.491960,0.514056,-0.110484
0.870000,0.054764,1.202486,-0.062037,13.212968,-0.147229,0.073022,-0.048110,-0.205344,10.686469,9.232202,0.050000,0.050000,0.010000,0.010000,-0.087114,0.082048,0.481605,0.509127,0.499049,0.513080,0.492442,0.103190,2.473185,-0.030971,-6.659857,0.081491,-0.155491,-0.205129,-0.044345,9.182367,10.726246,0.050000,0.050000,0.020000,0.020000,0.089763,-0.089483,0.510185,0.480573,0.499525,0.492006,0.514210,-0.111021
0.880000,0.047023,1.195400,-0.002861,-2.696762,-0.147364,0.070702,-0.033199,-0.205711,10.685951,9.233914,0.050000,0.050000,0.010000,0.010000,-0.097094,0.092043,0.481588,0.508837,0.499956,0.513773,0.493340,0.102164,2.471303,-0.032353,12.303646,0.076982,-0.153400,-0.205797,-0.028830,9.197774,10.722147,0.050000,0.050000,0.020000,0.020000,0.099754,-0.099470,0.509622,0.480834,0.499504,0.492412,0.513998,-0.107930
0.890000,0.038540,1.186471,0.021124,-32.385513,-0.144385,0.065410,-0.018882,-0.205938,10.681851,9.254608,0.050000,0.050000,0.010000,0.010000,-0.107014,0.102040,0.481960,0.508175,0.500324,0.513770,0.494112,0.098290,2.469990,-0.018692,27.070953,0.069513,-0.148204,-0.206199,-0.014141,9.232052,10.716649,0.050000,0.050000,0.020000,0.020000,0.109713,-0.109412,0.508688,0.481483,0.499713,0.493269,0.513669,-0.102001
0.900000,0.029450,1.177462,0.091004,-26.167114,-0.141889,0.060738,-0.005265,-0.206021,10.680271,9.271464,0.050000,0.050000,0.010000,0.010000,-0.116860,0.112004,0.482271,0.507592,0.501396,0.514339,0.495353,0.094931,2.475559,-0.042915,32.129898,0.061030,-0.141855,-0.206334,-0.000452,9.273302,10.714355,0.050000,0.050000,0.020000,0.020000,0.119621,-0.119269,0.507628,0.482276,0.499342,0.493786,0.512797,-0.095057
0.910000,0.019895,1.176379,0.077415,-64.280075,-0.135448,0.052255,0.007516,-0.205981,10.680693,9.313293,0.050000,0.050000,0.010000,0.010000,-0.126616,0.121922,0.483075,0.506532,0.501187,0.513580,0.495992,0.087943,2.487651,-0.072980,54.968231,0.047980,-0.130808,-0.206274,0.012001,9.345080,10.717843,0.050000,0.050000,0.020000,0.020000,0.129494,-0.129037,0.505997,0.483655,0.498881,0.494663,0.511418,-0.083773
0.920000,0.010027,1.171235,0.008130,-86.324661,-0.126682,0.041569,0.019198,-0.205886,10.687097,9.370233,0.050000,0.050000,0.010000,0.010000,-0.136311,0.131788,0.484170,0.505196,0.500125,0.511964,0.496197,0.078835,2.505711,-0.175714,64.846725,0.032954,-0.117668,-0.206212,0.022950,9.431383,10.731099,0.050000,0.050000,0.020000,0.020000,0.139343,-0.138706,0.504119,0.485296,0.497305,0.494890,0.509006,-0.070582
